,A,B,Toss_Winner,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),Team A Ground,Team B Ground,winner
274,8,1,1,0.09000000000000008,0.21500000000000008,0.3241626794258373,0.46172248803827753,0.0,0.5,0.34666666666666673,0.4285714285714286,-0.551,0.617,0.4473409801876955,0.8039624608967675,0.0,1.0,0,0,0
275,7,6,0,0.33000000000000007,0.5975000000000001,0.5681818181818181,0.6351674641148325,0.551724138,0.413793103,0.49333333333333335,0.46666666666666673,-0.1,-0.21600000000000003,0.7283628779979145,0.6923879040667362,0.4,0.6,1,0,1
276,2,4,1,0.25750000000000006,0.21500000000000008,0.4832535885167464,0.6004784688995215,0.5,0.518518519,0.32,0.4571428571428572,-0.509,0.561,0.6657977059436914,0.8076120959332639,0.0,1.0,0,1,1
277,9,11,1,0.15500000000000003,0.43500000000000005,0.31220095693779903,0.7523923444976076,0.52,0.642857143,0.32,0.4,-0.022000000000000002,0.201,0.8039624608967675,0.6579770594369134,0.75,0.25,0,1,0
278,8,1,0,0.09000000000000008,0.21500000000000008,0.3241626794258373,0.46172248803827753,0.0,0.5,0.29333333333333333,0.4571428571428572,-0.551,0.617,0.4473409801876955,0.8039624608967675,0.0,1.0,0,0,1
279,6,7,0,0.5975000000000001,0.33000000000000007,0.6351674641148325,0.5681818181818181,0.413793103,0.551724138,0.17333333333333334,0.580952380952381,-0.21600000000000003,-0.1,0.6923879040667362,0.7283628779979145,0.6,0.4,0,0,1
280,2,8,0,0.25750000000000006,0.09000000000000008,0.4832535885167464,0.3241626794258373,0.5,0.0,0.38666666666666666,0.380952380952381,-0.509,-0.551,0.6657977059436914,0.4473409801876955,1.0,0.0,0,0,0
281,1,7,1,0.21500000000000008,0.33000000000000007,0.46172248803827753,0.5681818181818181,0.5,0.551724138,0.46666666666666673,0.4190476190476191,0.617,-0.1,0.8039624608967675,0.7283628779979145,0.0,1.0,0,0,0
282,6,0,0,0.5975000000000001,0.2975000000000001,0.6351674641148325,0.4605263157894737,0.413793103,0.64516129,0.52,0.46666666666666673,-0.21600000000000003,0.1,0.6923879040667362,0.7554744525547445,0.2,0.8,0,1,0
283,4,9,0,0.21500000000000008,0.15500000000000003,0.6004784688995215,0.31220095693779903,0.518518519,0.52,0.37333333333333335,0.4571428571428572,0.561,-0.022000000000000002,0.8076120959332639,0.8039624608967675,0.28,0.71,1,0,0
284,1,11,0,0.21500000000000008,0.43500000000000005,0.46172248803827753,0.7523923444976076,0.5,0.642857143,0.4133333333333334,0.33333333333333337,0.617,0.201,0.8039624608967675,0.6579770594369134,0.7,0.3,0,0,0
285,2,7,1,0.25750000000000006,0.33000000000000007,0.4832535885167464,0.5681818181818181,0.5,0.551724138,0.36000000000000004,0.380952380952381,-0.509,-0.1,0.6657977059436914,0.7283628779979145,1.0,0.0,0,1,1
286,0,4,0,0.2975000000000001,0.21500000000000008,0.4605263157894737,0.6004784688995215,0.64516129,0.518518519,0.3066666666666667,0.29523809523809524,0.1,0.561,0.7554744525547445,0.8076120959332639,0.5,0.5,1,0,1
287,2,8,0,0.25750000000000006,0.09000000000000008,0.4832535885167464,0.3241626794258373,0.5,0.0,0.37333333333333335,0.3523809523809524,-0.509,-0.551,0.6657977059436914,0.4473409801876955,1.0,0.0,0,0,0
288,11,1,0,0.43500000000000005,0.21500000000000008,0.7523923444976076,0.46172248803827753,0.642857143,0.5,0.24,0.4571428571428572,0.201,0.617,0.6579770594369134,0.8039624608967675,0.3,0.7,1,0,1
289,9,6,1,0.15500000000000003,0.5975000000000001,0.31220095693779903,0.6351674641148325,0.52,0.413793103,0.5466666666666666,0.580952380952381,-0.022000000000000002,-0.21600000000000003,0.8039624608967675,0.6923879040667362,0.4,0.6,1,0,1
290,7,8,0,0.33000000000000007,0.09000000000000008,0.5681818181818181,0.3241626794258373,0.551724138,0.0,0.24,0.5047619047619049,-0.1,-0.551,0.7283628779979145,0.4473409801876955,1.0,0.0,0,0,0
291,0,2,0,0.2975000000000001,0.25750000000000006,0.4605263157894737,0.4832535885167464,0.64516129,0.5,0.36000000000000004,0.3523809523809524,0.1,-0.509,0.7554744525547445,0.6657977059436914,0.5,0.5,1,0,0
292,4,8,0,0.21500000000000008,0.09000000000000008,0.6004784688995215,0.3241626794258373,0.518518519,0.0,0.5466666666666666,0.44761904761904764,0.561,-0.551,0.8076120959332639,0.4473409801876955,1.0,0.0,1,0,0
293,11,6,0,0.43500000000000005,0.5975000000000001,0.7523923444976076,0.6351674641148325,0.642857143,0.413793103,0.7066666666666668,0.4285714285714286,0.201,-0.21600000000000003,0.6579770594369134,0.6923879040667362,1.0,0.0,0,0,0
294,0,7,1,0.2975000000000001,0.33000000000000007,0.4605263157894737,0.5681818181818181,0.64516129,0.551724138,0.6533333333333333,0.31428571428571433,0.1,-0.1,0.7554744525547445,0.7283628779979145,0.6,0.4,0,1,1
295,2,9,1,0.25750000000000006,0.15500000000000003,0.4832535885167464,0.31220095693779903,0.5,0.52,0.49333333333333335,0.43809523809523815,-0.509,-0.022000000000000002,0.6657977059436914,0.8039624608967675,0.6,0.4,0,1,1
296,1,4,0,0.21500000000000008,0.21500000000000008,0.46172248803827753,0.6004784688995215,0.5,0.518518519,0.4133333333333334,0.43809523809523815,0.617,0.561,0.8039624608967675,0.8076120959332639,1.0,0.0,0,0,1
297,8,11,0,0.09000000000000008,0.43500000000000005,0.3241626794258373,0.7523923444976076,0.0,0.642857143,0.46666666666666673,0.5714285714285715,-0.551,0.201,0.4473409801876955,0.6579770594369134,1.0,0.0,0,0,1
298,6,2,1,0.5975000000000001,0.25750000000000006,0.6351674641148325,0.4832535885167464,0.413793103,0.5,0.26666666666666666,0.46666666666666673,-0.21600000000000003,-0.509,0.6923879040667362,0.6657977059436914,0.5,0.5,0,0,0
299,7,9,1,0.33000000000000007,0.15500000000000003,0.5681818181818181,0.31220095693779903,0.551724138,0.52,0.48000000000000004,0.380952380952381,-0.1,-0.022000000000000002,0.7283628779979145,0.8039624608967675,0.5,0.5,1,0,1
300,2,1,0,0.25750000000000006,0.21500000000000008,0.4832535885167464,0.46172248803827753,0.5,0.5,0.13333333333333336,0.33333333333333337,-0.509,0.617,0.6657977059436914,0.8039624608967675,0.5,0.5,0,0,1
301,11,0,1,0.43500000000000005,0.2975000000000001,0.7523923444976076,0.4605263157894737,0.642857143,0.64516129,0.17333333333333334,0.34285714285714286,0.201,0.1,0.6579770594369134,0.7554744525547445,0.5,0.5,1,0,1
302,9,8,1,0.15500000000000003,0.09000000000000008,0.31220095693779903,0.3241626794258373,0.52,0.0,0.6799999999999999,0.4761904761904762,-0.022000000000000002,-0.551,0.8039624608967675,0.4473409801876955,0.0,1.0,0,0,0
303,7,4,0,0.33000000000000007,0.21500000000000008,0.5681818181818181,0.6004784688995215,0.551724138,0.518518519,0.4533333333333333,0.3047619047619048,-0.1,0.561,0.7283628779979145,0.8076120959332639,0.6,0.4,0,1,0
304,1,0,1,0.21500000000000008,0.2975000000000001,0.46172248803827753,0.4605263157894737,0.5,0.64516129,0.16000000000000003,0.4285714285714286,0.617,0.1,0.8039624608967675,0.7554744525547445,0.4,0.6,0,1,1
305,11,8,0,0.43500000000000005,0.09000000000000008,0.7523923444976076,0.3241626794258373,0.642857143,0.0,0.4000000000000001,0.31428571428571433,0.201,-0.551,0.6579770594369134,0.4473409801876955,0.0,1.0,1,0,0
306,2,6,0,0.25750000000000006,0.5975000000000001,0.4832535885167464,0.6351674641148325,0.5,0.413793103,0.4266666666666667,0.4190476190476191,-0.509,-0.21600000000000003,0.6657977059436914,0.6923879040667362,0.5,0.5,0,0,1
307,9,7,1,0.15500000000000003,0.33000000000000007,0.31220095693779903,0.5681818181818181,0.52,0.551724138,0.3333333333333333,0.3047619047619048,-0.022000000000000002,-0.1,0.8039624608967675,0.7283628779979145,0.5,0.5,1,0,1
308,4,0,1,0.21500000000000008,0.2975000000000001,0.6004784688995215,0.4605263157894737,0.518518519,0.64516129,0.46666666666666673,0.48571428571428577,0.561,0.1,0.8076120959332639,0.7554744525547445,0.5,0.5,1,0,1
309,6,1,0,0.5975000000000001,0.21500000000000008,0.6351674641148325,0.46172248803827753,0.413793103,0.5,0.4266666666666667,0.3523809523809524,-0.21600000000000003,0.617,0.6923879040667362,0.8039624608967675,0.3,0.7,0,0,1
310,4,7,1,0.21500000000000008,0.33000000000000007,0.6004784688995215,0.5681818181818181,0.518518519,0.551724138,0.22666666666666668,0.24761904761904763,0.561,-0.1,0.8076120959332639,0.7283628779979145,0.4,0.6,0,1,0
311,0,6,1,0.2975000000000001,0.5975000000000001,0.4605263157894737,0.6351674641148325,0.64516129,0.413793103,0.13333333333333336,0.40952380952380957,0.1,-0.21600000000000003,0.7554744525547445,0.6923879040667362,0.8,0.2,0,0,1
312,9,1,1,0.15500000000000003,0.21500000000000008,0.31220095693779903,0.46172248803827753,0.52,0.5,0.36000000000000004,0.48571428571428577,-0.022000000000000002,0.617,0.8039624608967675,0.8039624608967675,0.0,1.0,0,0,0
313,11,2,0,0.43500000000000005,0.25750000000000006,0.7523923444976076,0.4832535885167464,0.642857143,0.5,0.34666666666666673,0.5523809523809524,0.201,-0.509,0.6579770594369134,0.6657977059436914,1.0,0.0,0,0,1
314,6,1,1,0.5975000000000001,0.21500000000000008,0.6351674641148325,0.46172248803827753,0.413793103,0.5,0.06666666666666665,0.4190476190476191,-0.21600000000000003,0.617,0.6923879040667362,0.8039624608967675,0.3,0.7,0,0,1
315,4,8,0,0.21500000000000008,0.09000000000000008,0.6004784688995215,0.3241626794258373,0.518518519,0.0,0.16000000000000003,0.380952380952381,0.561,-0.551,0.8076120959332639,0.4473409801876955,1.0,0.0,0,0,0
316,2,9,1,0.25750000000000006,0.15500000000000003,0.4832535885167464,0.31220095693779903,0.5,0.52,0.10666666666666669,0.380952380952381,-0.509,-0.022000000000000002,0.6657977059436914,0.8039624608967675,0.6,0.4,0,0,0
317,11,7,0,0.43500000000000005,0.33000000000000007,0.7523923444976076,0.5681818181818181,0.642857143,0.551724138,0.21333333333333337,0.4190476190476191,0.201,-0.1,0.6579770594369134,0.7283628779979145,0.5,0.5,1,0,1
318,4,1,0,0.21500000000000008,0.21500000000000008,0.6004784688995215,0.46172248803827753,0.518518519,0.5,0.44,0.46666666666666673,0.561,0.617,0.8076120959332639,0.8039624608967675,0.0,1.0,0,0,0
319,0,7,1,0.2975000000000001,0.33000000000000007,0.4605263157894737,0.5681818181818181,0.64516129,0.551724138,0.2,0.5142857142857143,0.1,-0.1,0.7554744525547445,0.7283628779979145,0.6,0.4,0,0,0
320,0,1,1,0.2975000000000001,0.21500000000000008,0.4605263157894737,0.46172248803827753,0.64516129,0.5,0.49333333333333335,0.43809523809523815,0.1,0.617,0.7554744525547445,0.8039624608967675,0.6,0.4,1,0,0
321,0,4,0,0.2975000000000001,0.21500000000000008,0.4605263157894737,0.6004784688995215,0.64516129,0.518518519,0.52,0.5333333333333334,0.1,0.561,0.7554744525547445,0.8076120959332639,0.5,0.5,1,0,1
322,1,4,1,0.28500000000000014,0.28500000000000014,0.19736842105263158,0.5837320574162679,0.5,0.558823529,0.4000000000000001,0.43809523809523815,-0.848,-0.095,0.8899895724713244,0.7507820646506778,0.44,0.56,0,1,1
323,9,7,1,0.6300000000000001,0.31000000000000005,0.6507177033492823,0.7332535885167464,0.516129032,0.55,0.21333333333333337,0.36190476190476195,0.457,0.441,0.8899895724713244,0.9515119916579771,0.45,0.55,1,0,0
324,12,8,1,0.44000000000000017,0.22999999999999998,0.6375598086124401,0.5203349282296651,0.0,0.090909091,0.3066666666666667,0.2571428571428572,0.003,-1.006,0.8868613138686131,0.629822732012513,0.0,0.0,1,0,0
325,11,1,0,0.25,0.28500000000000014,0.4138755980861244,0.19736842105263158,0.552631579,0.5,0.4000000000000001,0.37142857142857144,0.322,-0.848,0.9108446298227321,0.8899895724713244,0.6,0.4,0,0,0
326,7,0,0,0.31000000000000005,0.26,0.7332535885167464,0.4545454545454545,0.55,0.6315789470000001,0.34666666666666673,0.34285714285714286,0.441,0.53,0.9515119916579771,0.8790406673618353,0.55,0.45,0,1,0
327,8,6,0,0.22999999999999998,0.3450000000000002,0.5203349282296651,0.40669856459330145,0.090909091,0.43243243200000003,0.12,0.5333333333333334,-1.006,0.226,0.629822732012513,0.6590198123044838,0.75,0.25,0,0,1
328,9,12,0,0.6300000000000001,0.44000000000000017,0.6507177033492823,0.6375598086124401,0.516129032,0.0,0.3333333333333333,0.3523809523809524,0.457,0.003,0.8899895724713244,0.8868613138686131,0.5,0.5,0,1,1
329,11,4,1,0.25,0.28500000000000014,0.4138755980861244,0.5837320574162679,0.552631579,0.558823529,0.26666666666666666,0.380952380952381,0.322,-0.095,0.9108446298227321,0.7507820646506778,0.5,0.5,1,0,0
330,7,1,0,0.31000000000000005,0.28500000000000014,0.7332535885167464,0.19736842105263158,0.55,0.5,0.3066666666666667,0.43809523809523815,0.441,-0.848,0.9515119916579771,0.8899895724713244,0.5,0.5,1,0,0
331,12,9,0,0.44000000000000017,0.6300000000000001,0.6375598086124401,0.6507177033492823,0.0,0.516129032,0.37333333333333335,0.36190476190476195,0.003,0.457,0.8868613138686131,0.8899895724713244,0.5,0.5,0,1,1
332,6,0,1,0.3450000000000002,0.26,0.40669856459330145,0.4545454545454545,0.43243243200000003,0.6315789470000001,0.38666666666666666,0.40952380952380957,0.226,0.53,0.6590198123044838,0.8790406673618353,0.4,0.6,0,0,1
333,4,9,1,0.28500000000000014,0.6300000000000001,0.5837320574162679,0.6507177033492823,0.558823529,0.516129032,0.38666666666666666,0.6095238095238096,-0.095,0.457,0.7507820646506778,0.8899895724713244,0.5,0.5,0,1,1
334,11,8,0,0.25,0.22999999999999998,0.4138755980861244,0.5203349282296651,0.552631579,0.090909091,0.1866666666666667,0.36190476190476195,0.322,-1.006,0.9108446298227321,0.629822732012513,1.0,0.0,0,0,1
335,1,12,0,0.28500000000000014,0.44000000000000017,0.19736842105263158,0.6375598086124401,0.5,0.0,0.44,0.380952380952381,-0.848,0.003,0.8899895724713244,0.8868613138686131,0.0,0.0,0,0,1
336,7,8,0,0.31000000000000005,0.22999999999999998,0.7332535885167464,0.5203349282296651,0.55,0.090909091,0.24,0.29523809523809524,0.441,-1.006,0.9515119916579771,0.629822732012513,0.75,0.25,1,0,0
337,9,0,1,0.6300000000000001,0.26,0.6507177033492823,0.4545454545454545,0.516129032,0.6315789470000001,0.44,0.37142857142857144,0.457,0.53,0.8899895724713244,0.8790406673618353,0.42,0.58,0,1,1
338,4,12,0,0.28500000000000014,0.44000000000000017,0.5837320574162679,0.6375598086124401,0.558823529,0.0,0.25333333333333335,0.4571428571428572,-0.095,0.003,0.7507820646506778,0.8868613138686131,0.0,0.0,1,0,0
339,6,11,1,0.3450000000000002,0.25,0.40669856459330145,0.4138755980861244,0.43243243200000003,0.552631579,0.44,0.36190476190476195,0.226,0.322,0.6590198123044838,0.9108446298227321,0.3,0.7,0,1,1
340,8,0,0,0.22999999999999998,0.26,0.5203349282296651,0.4545454545454545,0.090909091,0.6315789470000001,0.26666666666666666,0.4285714285714286,-1.006,0.53,0.629822732012513,0.8790406673618353,0.25,0.75,0,1,0
341,6,4,1,0.3450000000000002,0.28500000000000014,0.40669856459330145,0.5837320574162679,0.43243243200000003,0.558823529,0.37333333333333335,0.4571428571428572,0.226,-0.095,0.6590198123044838,0.7507820646506778,0.45,0.55,0,0,0
342,1,9,1,0.28500000000000014,0.6300000000000001,0.19736842105263158,0.6507177033492823,0.5,0.516129032,0.13333333333333336,0.39047619047619053,-0.848,0.457,0.8899895724713244,0.8899895724713244,0.55,0.45,0,1,1
343,12,8,1,0.44000000000000017,0.22999999999999998,0.6375598086124401,0.5203349282296651,0.0,0.090909091,0.5733333333333335,0.24761904761904763,0.003,-1.006,0.8868613138686131,0.629822732012513,0.0,0.0,0,0,0
344,11,7,0,0.25,0.31000000000000005,0.4138755980861244,0.7332535885167464,0.552631579,0.55,0.32,0.3047619047619048,0.322,0.441,0.9108446298227321,0.9515119916579771,0.44,0.56,1,0,0
345,0,1,0,0.26,0.28500000000000014,0.4545454545454545,0.19736842105263158,0.6315789470000001,0.5,0.28,0.31428571428571433,0.53,-0.848,0.8790406673618353,0.8899895724713244,0.6,0.4,0,0,0
346,6,12,0,0.3450000000000002,0.44000000000000017,0.40669856459330145,0.6375598086124401,0.43243243200000003,0.0,0.4266666666666667,0.2571428571428572,0.226,0.003,0.6590198123044838,0.8868613138686131,0.0,0.0,0,1,1
347,4,0,0,0.28500000000000014,0.26,0.5837320574162679,0.4545454545454545,0.558823529,0.6315789470000001,0.21333333333333337,0.4571428571428572,-0.095,0.53,0.7507820646506778,0.8790406673618353,0.4,0.6,1,0,1
348,11,9,1,0.25,0.6300000000000001,0.4138755980861244,0.6507177033492823,0.552631579,0.516129032,0.12,0.5714285714285715,0.322,0.457,0.9108446298227321,0.8899895724713244,0.45,0.55,0,1,1
349,7,1,0,0.31000000000000005,0.28500000000000014,0.7332535885167464,0.19736842105263158,0.55,0.5,0.44,0.5238095238095238,0.441,-0.848,0.9515119916579771,0.8899895724713244,0.5,0.5,0,0,1
350,8,6,1,0.22999999999999998,0.3450000000000002,0.5203349282296651,0.40669856459330145,0.090909091,0.43243243200000003,0.5333333333333334,0.5523809523809524,-1.006,0.226,0.629822732012513,0.6590198123044838,0.75,0.25,0,0,1
351,11,0,0,0.25,0.26,0.4138755980861244,0.4545454545454545,0.552631579,0.6315789470000001,0.6266666666666667,0.40952380952380957,0.322,0.53,0.9108446298227321,0.8790406673618353,0.36,0.64,0,1,1
352,9,8,1,0.6300000000000001,0.22999999999999998,0.6507177033492823,0.5203349282296651,0.516129032,0.090909091,0.5066666666666666,0.2,0.457,-1.006,0.8899895724713244,0.629822732012513,1.0,0.0,1,0,0
353,1,6,1,0.28500000000000014,0.3450000000000002,0.19736842105263158,0.40669856459330145,0.5,0.43243243200000003,0.6133333333333333,0.4,-0.848,0.226,0.8899895724713244,0.6590198123044838,0.5,0.5,0,0,1
354,4,7,0,0.28500000000000014,0.31000000000000005,0.5837320574162679,0.7332535885167464,0.558823529,0.55,0.3333333333333333,0.5523809523809524,-0.095,0.441,0.7507820646506778,0.9515119916579771,0.2,0.8,1,0,1
355,12,0,0,0.44000000000000017,0.26,0.6375598086124401,0.4545454545454545,0.0,0.6315789470000001,0.4000000000000001,0.4285714285714286,0.003,0.53,0.8868613138686131,0.8790406673618353,0.0,0.0,0,1,1
356,6,4,0,0.3450000000000002,0.28500000000000014,0.40669856459330145,0.5837320574162679,0.43243243200000003,0.558823529,0.1866666666666667,0.28571428571428575,0.226,-0.095,0.6590198123044838,0.7507820646506778,0.45,0.55,0,1,1
357,12,11,0,0.44000000000000017,0.25,0.6375598086124401,0.4138755980861244,0.0,0.552631579,0.49333333333333335,0.33333333333333337,0.003,0.322,0.8868613138686131,0.9108446298227321,0.0,0.0,0,1,1
358,7,9,0,0.31000000000000005,0.6300000000000001,0.7332535885167464,0.6507177033492823,0.55,0.516129032,0.6933333333333334,0.6000000000000001,0.441,0.457,0.9515119916579771,0.8899895724713244,0.55,0.45,1,0,0
359,0,4,1,0.26,0.28500000000000014,0.4545454545454545,0.5837320574162679,0.6315789470000001,0.558823529,0.29333333333333333,0.40952380952380957,0.53,-0.095,0.8790406673618353,0.7507820646506778,0.6,0.4,1,0,0
360,1,8,1,0.28500000000000014,0.22999999999999998,0.19736842105263158,0.5203349282296651,0.5,0.090909091,0.5333333333333334,0.4285714285714286,-0.848,-1.006,0.8899895724713244,0.629822732012513,0.7,0.3,0,0,0
361,9,11,1,0.6300000000000001,0.25,0.6507177033492823,0.4138755980861244,0.516129032,0.552631579,0.28,0.5238095238095238,0.457,0.322,0.8899895724713244,0.9108446298227321,0.55,0.45,0,1,1
362,7,6,0,0.31000000000000005,0.3450000000000002,0.7332535885167464,0.40669856459330145,0.55,0.43243243200000003,0.1866666666666667,0.43809523809523815,0.441,0.226,0.9515119916579771,0.6590198123044838,0.4,0.6,1,0,0
363,0,8,0,0.26,0.22999999999999998,0.4545454545454545,0.5203349282296651,0.6315789470000001,0.090909091,0.34666666666666673,0.34285714285714286,0.53,-1.006,0.8790406673618353,0.629822732012513,0.75,0.25,1,0,0
364,7,12,0,0.31000000000000005,0.44000000000000017,0.7332535885167464,0.6375598086124401,0.55,0.0,0.29333333333333333,0.3238095238095238,0.441,0.003,0.9515119916579771,0.8868613138686131,0.0,0.0,0,1,1
365,4,1,0,0.28500000000000014,0.28500000000000014,0.5837320574162679,0.19736842105263158,0.558823529,0.5,0.28,0.34285714285714286,-0.095,-0.848,0.7507820646506778,0.8899895724713244,0.56,0.44,0,0,1
366,0,6,0,0.26,0.3450000000000002,0.4545454545454545,0.40669856459330145,0.6315789470000001,0.43243243200000003,0.2,0.37142857142857144,0.53,0.226,0.8790406673618353,0.6590198123044838,0.6,0.4,1,0,0
367,9,8,0,0.6300000000000001,0.22999999999999998,0.6507177033492823,0.5203349282296651,0.516129032,0.090909091,0.25333333333333335,0.4571428571428572,0.457,-1.006,0.8899895724713244,0.629822732012513,1.0,0.0,0,0,0
368,11,4,0,0.25,0.28500000000000014,0.4138755980861244,0.5837320574162679,0.552631579,0.558823529,0.14666666666666667,0.39047619047619053,0.322,-0.095,0.9108446298227321,0.7507820646506778,0.5,0.5,0,1,1
369,1,12,0,0.28500000000000014,0.44000000000000017,0.19736842105263158,0.6375598086124401,0.5,0.0,0.21333333333333337,0.43809523809523815,-0.848,0.003,0.8899895724713244,0.8868613138686131,0.0,0.0,0,1,1
370,7,0,0,0.31000000000000005,0.26,0.7332535885167464,0.4545454545454545,0.55,0.6315789470000001,0.22666666666666668,0.3047619047619048,0.441,0.53,0.9515119916579771,0.8790406673618353,0.55,0.45,1,0,0
371,8,11,0,0.22999999999999998,0.25,0.5203349282296651,0.4138755980861244,0.090909091,0.552631579,0.6133333333333333,0.5047619047619049,-1.006,0.322,0.629822732012513,0.9108446298227321,0.0,1.0,0,1,1
372,9,6,1,0.6300000000000001,0.3450000000000002,0.6507177033492823,0.40669856459330145,0.516129032,0.43243243200000003,0.3333333333333333,0.44761904761904764,0.457,0.226,0.8899895724713244,0.6590198123044838,0.5,0.5,0,0,1
373,1,11,0,0.28500000000000014,0.25,0.19736842105263158,0.4138755980861244,0.5,0.552631579,0.36000000000000004,0.46666666666666673,-0.848,0.322,0.8899895724713244,0.9108446298227321,0.4,0.6,0,1,1
374,7,4,0,0.31000000000000005,0.28500000000000014,0.7332535885167464,0.5837320574162679,0.55,0.558823529,0.34666666666666673,0.36190476190476195,0.441,-0.095,0.9515119916579771,0.7507820646506778,0.8,0.2,1,0,0
375,0,12,1,0.26,0.44000000000000017,0.4545454545454545,0.6375598086124401,0.6315789470000001,0.0,0.46666666666666673,0.46666666666666673,0.53,0.003,0.8790406673618353,0.8868613138686131,0.0,0.0,0,1,0
376,6,11,1,0.3450000000000002,0.25,0.40669856459330145,0.4138755980861244,0.43243243200000003,0.552631579,0.29333333333333333,0.36190476190476195,0.226,0.322,0.6590198123044838,0.9108446298227321,0.3,0.7,0,0,1
377,4,8,0,0.28500000000000014,0.22999999999999998,0.5837320574162679,0.5203349282296651,0.558823529,0.090909091,0.46666666666666673,0.3238095238095238,-0.095,-1.006,0.7507820646506778,0.629822732012513,1.0,0.0,0,0,0
378,9,1,1,0.6300000000000001,0.28500000000000014,0.6507177033492823,0.19736842105263158,0.516129032,0.5,0.3333333333333333,0.46666666666666673,0.457,-0.848,0.8899895724713244,0.8899895724713244,0.45,0.55,0,0,0
379,8,7,0,0.22999999999999998,0.31000000000000005,0.5203349282296651,0.7332535885167464,0.090909091,0.55,0.28,0.3523809523809524,-1.006,0.441,0.629822732012513,0.9515119916579771,0.25,0.75,0,0,1
380,12,6,1,0.44000000000000017,0.3450000000000002,0.6375598086124401,0.40669856459330145,0.0,0.43243243200000003,0.29333333333333333,0.39047619047619053,0.003,0.226,0.8868613138686131,0.6590198123044838,0.0,0.0,0,0,0
381,9,4,1,0.6300000000000001,0.28500000000000014,0.6507177033492823,0.5837320574162679,0.516129032,0.558823529,0.09333333333333332,0.29523809523809524,0.457,-0.095,0.8899895724713244,0.7507820646506778,0.5,0.5,0,0,1
382,0,11,1,0.26,0.25,0.4545454545454545,0.4138755980861244,0.6315789470000001,0.552631579,0.29333333333333333,0.2285714285714286,0.53,0.322,0.8790406673618353,0.9108446298227321,0.64,0.36,0,1,1
383,12,7,0,0.44000000000000017,0.31000000000000005,0.6375598086124401,0.7332535885167464,0.0,0.55,0.3333333333333333,0.5333333333333334,0.003,0.441,0.8868613138686131,0.9515119916579771,0.0,0.0,0,1,1
384,9,6,1,0.6300000000000001,0.3450000000000002,0.6507177033492823,0.40669856459330145,0.516129032,0.43243243200000003,0.49333333333333335,0.37142857142857144,0.457,0.226,0.8899895724713244,0.6590198123044838,0.5,0.5,1,0,1
385,0,1,0,0.26,0.28500000000000014,0.4545454545454545,0.19736842105263158,0.6315789470000001,0.5,0.36000000000000004,0.31428571428571433,0.53,-0.848,0.8790406673618353,0.8899895724713244,0.6,0.4,1,0,0
386,8,4,1,0.22999999999999998,0.28500000000000014,0.5203349282296651,0.5837320574162679,0.090909091,0.558823529,0.4266666666666667,0.46666666666666673,-1.006,-0.095,0.629822732012513,0.7507820646506778,0.0,1.0,0,0,0
387,7,11,1,0.31000000000000005,0.25,0.7332535885167464,0.4138755980861244,0.55,0.552631579,0.4533333333333333,0.2761904761904762,0.441,0.322,0.9515119916579771,0.9108446298227321,0.56,0.44,1,0,0
388,6,1,1,0.3450000000000002,0.28500000000000014,0.40669856459330145,0.19736842105263158,0.43243243200000003,0.5,0.5733333333333335,0.39047619047619053,0.226,-0.848,0.6590198123044838,0.8899895724713244,0.5,0.5,0,0,0
389,12,11,0,0.44000000000000017,0.25,0.6375598086124401,0.4138755980861244,0.0,0.552631579,0.08000000000000002,0.31428571428571433,0.003,0.322,0.8868613138686131,0.9108446298227321,0.0,0.0,1,0,0
390,6,7,1,0.3450000000000002,0.31000000000000005,0.40669856459330145,0.7332535885167464,0.43243243200000003,0.55,0.26666666666666666,0.48571428571428577,0.226,0.441,0.6590198123044838,0.9515119916579771,0.6,0.4,0,0,0
391,9,0,1,0.6300000000000001,0.26,0.6507177033492823,0.4545454545454545,0.516129032,0.6315789470000001,0.3333333333333333,0.44761904761904764,0.457,0.53,0.8899895724713244,0.8790406673618353,0.42,0.58,1,0,0
392,8,1,0,0.22999999999999998,0.28500000000000014,0.5203349282296651,0.19736842105263158,0.090909091,0.5,0.8133333333333335,0.5333333333333334,-1.006,-0.848,0.629822732012513,0.8899895724713244,0.3,0.7,0,0,0
393,4,12,0,0.28500000000000014,0.44000000000000017,0.5837320574162679,0.6375598086124401,0.558823529,0.0,0.24,0.4285714285714286,-0.095,0.003,0.7507820646506778,0.8868613138686131,0.0,0.0,0,1,1
394,0,7,0,0.26,0.31000000000000005,0.4545454545454545,0.7332535885167464,0.6315789470000001,0.55,0.4266666666666667,0.5333333333333334,0.53,0.441,0.8790406673618353,0.9515119916579771,0.45,0.55,0,0,0
395,12,11,0,0.44000000000000017,0.25,0.6375598086124401,0.4138755980861244,0.0,0.552631579,0.16000000000000003,0.4190476190476191,0.003,0.322,0.8868613138686131,0.9108446298227321,0.0,0.0,0,0,1
396,11,7,0,0.25,0.31000000000000005,0.4138755980861244,0.7332535885167464,0.552631579,0.55,0.36000000000000004,0.4285714285714286,0.322,0.441,0.9108446298227321,0.9515119916579771,0.44,0.56,0,0,1
